0,1,2,3,4,5,6,7,8,9
38.0,6.0,22.0,18.0,14.0,22.0,8.0,40.0,20.0,26.0
54.0,30.0,32.0,30.0,16.0,16.0,28.0,42.0,40.0,24.0
26.0,16.0,24.0,8.0,10.0,30.0,24.0,22.0,16.0,20.0
20.0,52.0,46.0,12.0,8.0,64.0,44.0,44.0,42.0,46.0
20.0,62.0,52.0,32.0,64.0,74.0,64.0,66.0,66.0,16.0
20.0,28.0,32.0,16.0,28.0,28.0,30.0,28.0,34.0,8.0
8.0,4.0,10.0,14.0,2.0,24.0,6.0,4.0,6.0,6.0
10.0,22.0,16.0,10.0,4.0,18.0,14.0,14.0,2.0,0.0
18.0,26.0,20.0,28.0,4.0,38.0,6.0,6.0,4.0,20.0
32.0,58.0,68.0,62.0,30.0,70.0,24.0,10.0,6.0,44.0
32.0,40.0,52.0,12.0,20.0,56.0,40.0,38.0,10.0,22.0
12.0,6.0,20.0,6.0,12.0,18.0,10.0,14.0,14.0,4.0
42.0,6.0,30.0,10.0,32.0,26.0,42.0,42.0,44.0,8.0
56.0,26.0,64.0,4.0,26.0,24.0,30.0,30.0,48.0,14.0
12.0,8.0,10.0,6.0,12.0,8.0,6.0,2.0,4.0,2.0
50.0,42.0,46.0,2.0,16.0,38.0,14.0,12.0,38.0,18.0
60.0,24.0,18.0,40.0,6.0,48.0,12.0,6.0,6.0,36.0
42.0,8.0,12.0,30.0,8.0,44.0,6.0,8.0,6.0,30.0
62.0,18.0,28.0,40.0,16.0,40.0,8.0,18.0,4.0,48.0
52.0,6.0,16.0,44.0,22.0,28.0,4.0,16.0,14.0,42.0
66.0,56.0,14.0,54.0,14.0,42.0,44.0,10.0,14.0,46.0
