0,1,2,3,4,5,6,7,8,9
84.0,52.0,60.0,46.0,78.0,46.0,84.0,66.0,76.0,74.0
118.0,26.0,118.0,44.0,116.0,108.0,92.0,106.0,114.0,110.0
82.0,6.0,32.0,54.0,62.0,106.0,26.0,40.0,88.0,68.0
90.0,24.0,54.0,30.0,70.0,38.0,14.0,80.0,78.0,78.0
92.0,90.0,90.0,22.0,60.0,84.0,26.0,104.0,92.0,82.0
50.0,52.0,14.0,20.0,56.0,48.0,8.0,40.0,56.0,36.0
40.0,40.0,24.0,6.0,26.0,16.0,32.0,14.0,40.0,38.0
92.0,48.0,104.0,96.0,30.0,24.0,90.0,16.0,100.0,76.0
16.0,8.0,24.0,36.0,40.0,28.0,16.0,24.0,30.0,24.0
18.0,12.0,14.0,16.0,40.0,34.0,10.0,26.0,42.0,38.0
64.0,30.0,22.0,16.0,36.0,70.0,10.0,8.0,26.0,54.0
56.0,8.0,14.0,10.0,22.0,56.0,18.0,18.0,16.0,56.0
50.0,14.0,24.0,14.0,10.0,28.0,6.0,8.0,10.0,52.0
82.0,22.0,32.0,24.0,10.0,32.0,20.0,18.0,4.0,70.0
76.0,18.0,30.0,16.0,26.0,10.0,16.0,8.0,34.0,60.0
24.0,8.0,18.0,16.0,8.0,16.0,10.0,4.0,16.0,18.0
46.0,14.0,24.0,18.0,8.0,14.0,2.0,2.0,16.0,28.0
6.0,6.0,12.0,8.0,2.0,16.0,6.0,6.0,8.0,22.0
18.0,0.0,22.0,2.0,14.0,12.0,10.0,0.0,6.0,30.0
30.0,4.0,12.0,16.0,6.0,10.0,6.0,8.0,6.0,34.0
20.0,18.0,8.0,12.0,0.0,16.0,6.0,6.0,8.0,24.0
