0,1,2,3,4,5,6,7,8,9
138.0,114.0,124.0,108.0,106.0,116.0,94.0,108.0,116.0,132.0
120.0,112.0,118.0,118.0,124.0,128.0,106.0,90.0,114.0,122.0
122.0,118.0,132.0,100.0,118.0,120.0,132.0,106.0,112.0,126.0
96.0,108.0,108.0,98.0,100.0,90.0,110.0,86.0,92.0,104.0
116.0,114.0,102.0,110.0,108.0,118.0,104.0,58.0,86.0,108.0
132.0,108.0,122.0,124.0,122.0,128.0,106.0,124.0,118.0,96.0
118.0,112.0,124.0,76.0,110.0,128.0,114.0,126.0,96.0,102.0
138.0,106.0,134.0,92.0,112.0,130.0,130.0,106.0,116.0,130.0
130.0,104.0,132.0,100.0,86.0,126.0,110.0,128.0,112.0,122.0
136.0,120.0,116.0,122.0,104.0,132.0,116.0,118.0,136.0,116.0
128.0,138.0,136.0,130.0,124.0,130.0,116.0,114.0,102.0,118.0
122.0,128.0,116.0,110.0,132.0,136.0,124.0,122.0,112.0,112.0
128.0,136.0,122.0,112.0,112.0,142.0,120.0,118.0,100.0,120.0
106.0,96.0,128.0,116.0,116.0,130.0,124.0,128.0,102.0,112.0
100.0,104.0,114.0,108.0,110.0,124.0,92.0,112.0,112.0,98.0
136.0,136.0,138.0,118.0,118.0,128.0,136.0,98.0,108.0,134.0
120.0,116.0,120.0,132.0,122.0,116.0,92.0,126.0,104.0,110.0
112.0,124.0,130.0,116.0,114.0,122.0,112.0,84.0,132.0,124.0
128.0,130.0,124.0,132.0,140.0,146.0,126.0,112.0,114.0,132.0
122.0,124.0,130.0,106.0,114.0,120.0,128.0,122.0,114.0,112.0
128.0,122.0,106.0,116.0,124.0,112.0,118.0,120.0,102.0,112.0
