12406	208407
12406	42772
12406	44087
12406	50438
12406	54994
1241	29229
12414	205617
1251	53166
12552	12222
12552	1257
12552	12935
12552	16117
12552	16150
12552	16302
12552	197799
12552	199470
12552	200719
12552	200881
12552	201964
12552	204779
12552	205151
12552	205574
12552	20625
12552	20626
12552	207003
12552	207031
12552	210483
12552	2116
12552	212725
12552	25417
12552	29217
12552	3301
12552	34385
12552	34946
12552	41001
12552	42251
12552	42525
12552	43770
12552	47698
12552	48803
12552	49788
12552	51571
12552	51815
12552	57773
12552	59702
12552	61207
1257	1257
1257	12597
1257	197581
1257	197942
1257	198776
1257	199768
1257	199973
1257	206804
1257	24605
1257	28726
1257	28854
1257	31337
1257	3166
1257	34686
1257	47467
1257	48171
1257	49419
1257	57084
1257	59951
1257	8240
12570	16246
12570	202657
12570	213354
12570	25512
12570	34080
12570	43542
12570	48364
12570	56566
12570	62178
12578	12525
12578	12847
12578	174
12578	201201
12578	209895
12578	34073
12578	42532
1257	8873
12586	197071
12586	203854
12586	205388
12586	211301
12586	3209
12611	204796
12611	20902
12611	41307
12637	24796
12659	719
1267	205925
1267	31034
12670	201900
12695	34123
12695	47440
12695	62222
12695	8592
12703	12703
12703	209220
12703	28715
12703	39326
12703	43081
12703	12703
12713	42313
12713	42409
12713	6799
12714	34164
1273	12302
1273	12353
1273	15169
1273	15924
1273	16019
1273	16625
1273	1820
1273	199516
1273	200107
1273	20485
1273	206335
1273	20940
1273	23520
1273	24796
1273	30722
1273	3209
1273	3329
1273	34164
1273	3549
1273	36183
1273	36925
1273	45629
1273	47720
1273	4775
1273	49694
1273	50973
1273	54253
1273	55410
1273	55429
1273	55644
1273	60068
1273	6758
1273	6762
1273	6830
1273	6939
1273	7160
1273	8452
1273	9269
12732	203965
12732	8875
12735	15830
12735	208425
12735	29399
12735	57844
12735	61135
12741	12222
12741	197600
12741	197933
12741	200745
12741	203828
12741	205581
12741	205671
12741	20592
12741	210081
12741	210220
12741	43939
12741	60713
12741	8374
12759	201396
12759	205376
12759	25054
12759	39835
12779	21176
12779	35617
12779	39636
12779	42669
12779	44084
12831	34409
12843	13054
12843	200941
12843	202040
12843	205390
12843	47372
12859	203071
12859	208164
12859	30132
12874	202346
12874	204180
12874	204809
12874	204958
12874	207013
12874	207028
12874	207594
12874	21034
12874	212659
12874	21433
12874	3269
12874	34759
12874	39719
12874	41827
12874	43988
12874	44512
12874	47597
12874	8884
12874	8978
12883	43309
12897	203604
12912	12824
12912	15391
12912	197600
12912	199410
12912	206559
12912	29535
12912	43638
12912	48464
12912	48981
12912	51931
12912	59819
12912	59990
12956	10778
12956	10834
12956	12189
12956	12252
12956	1299
12956	13335
12956	14259
12956	14522
12956	15133
12956	17072
12956	19114
12956	19422
12956	19551
12956	208176
12956	20940
12956	21575
12956	22364
12956	22869
12956	22927
12956	23201
12956	25620
12956	26210
12956	262159
12956	262168
12956	262182
12956	263047
12956	263210
12956	263783
12956	263903
12956	264111
12956	264668
12956	264851
12956	264881
12956	265043
12956	265554
12956	266470
12956	266894
12956	267348
12956	267699
12956	268686
12956	269206
12956	269221
12956	269402
12956	269542
12956	269553
12956	270009
12956	272097
12956	273577
12956	27768
12956	27839
12956	27843
12956	27986
12956	28008
12956	28032
12956	28226
12956	28606
12956	36183
12956	3816
12956	52468
12956	52873
12956	52925
12956	52971
12956	53764
12956	54994
12956	60068
12956	6147
12956	61659
12956	6805
12956	7004
12956	7438
12956	8053
12963	12986
12963	206777
12975	199046
12975	44213
1299	10490
1299	10912
1299	11019
1299	11172
1299	11260
1299	11290
1299	11509
1299	11664
1299	11734
1299	11758
1299	11830
1299	12008
1299	12025
1299	1216
1299	12179
1299	12182
1299	12189
1299	12252
1299	12337
1299	12392
1299	12552
1299	12597
1299	1273
1299	12778
1299	12849
1299	12956
1299	13036
1299	131949
1299	131982
1299	13213
1299	13287
1299	13335
1299	13489
1299	135069
1299	135391
1299	13649
1299	137
1299	13760
1299	13767
1299	13768
1299	13786
1299	13789
1299	13807
1299	13876
1299	14080
1299	14178
1299	14210
1299	14453
1299	14492
1299	14586
1299	146950
1299	14742
1299	14745
1299	14754
1299	14877
1299	15133
1299	15389
1299	158
1299	15895
1299	16281
1299	16509
1299	16532
1299	16906
1299	17072
1299	174
1299	1759
1299	17676
1299	18734
1299	19024
1299	19165
1299	19212
1299	19332
1299	19429
1299	19693
1299	197075
1299	197116
1299	197308
1299	19754
1299	19783
1299	198611
1299	199524
1299	199733
1299	20055
1299	200914
1299	20144
1299	202053
1299	202276
1299	20253
1299	20298
1299	203020
1299	203148
1299	20326
1299	203759
1299	204020
1299	20473
1299	205809
1299	206262
1299	206747
1299	207161
1299	207656
1299	20773
1299	207893
1299	208189
1299	20853
1299	208927
1299	209103
1299	20940
1299	210021
1299	210892
1299	210937
1299	211181
1299	211434
1299	212144
1299	212238
1299	212688
1299	21277
1299	21321
1299	21342
1299	21395
1299	21430
1299	21976
1299	22439
1299	22541
1299	22604
1299	22697
1299	22773
1299	23033
1299	23342
1299	23367
1299	23379
1299	23520
1299	23550
1299	23655
1299	23838
1299	24641
1299	2497
1299	25019
1299	25144
1299	25148
1299	2518
1299	2519
1299	25384
1299	25400
1299	25512
1299	2589
1299	25956
1299	2603
1299	26211
1299	262210
1299	26259
1299	264718
1299	264763
1299	264788
1299	26496
1299	265530
1299	265606
1299	267613
1299	26794
1299	270126
1299	270158
1299	2711
1299	271943
1299	2722
1299	27357
1299	27796
1299	27947
1299	28509
1299	28554
1299	28716
1299	28725
1299	2906
1299	2914
1299	29208
1299	29278
1299	29405
1299	29632
1299	29695
1299	29749
1299	29789
1299	29838
1299	29909
1299	29946
1299	30036
1299	30633
1299	30923
1299	30962
1299	30999
1299	31108
1299	31317
1299	31363
1299	31463
1299	31621
1299	31877
1299	31898
1299	32097
1299	32109
1299	32133
1299	3223
1299	32354
1299	32478
1299	3257
1299	32787
1299	32934
1299	3301
1299	33059
1299	3308
1299	33154
1299	3320
1299	33438
1299	33522
1299	3356
1299	33695
1299	33951
1299	34150
1299	34164
1299	34225
1299	34244
1299	3491
1299	35339
1299	35415
1299	35432
1299	35487
1299	35819
1299	35847
1299	35994
1299	36086
1299	36183
1299	36492
1299	37468
1299	38195
1299	3842
1299	38793
1299	38930
1299	3905
1299	39326
1299	393417
1299	39386
1299	39392
1299	394977
1299	395359
1299	395403
1299	395592
1299	395663
1299	39570
1299	395747
1299	395954
1299	396253
1299	396298
1299	396362
1299	396535
1299	397161
1299	397494
1299	397513
1299	397516
1299	397519
1299	397790
1299	39779
1299	398106
1299	398107
1299	398202
1299	39855
1299	39892
1299	399686
1299	400215
1299	40028
1299	400528
1299	400682
1299	40185
1299	40387
1299	40845
1299	41108
1299	4134
1299	41564
1299	41690
1299	4181
1299	41885
1299	41897
1299	42005
1299	42201
1299	4230
1299	42473
1299	42649
1299	42708
1299	43578
1299	43646
1299	43776
1299	43893
1299	44176
1299	44239
1299	44273
1299	44332
1299	44335
1299	44654
1299	44684
1299	45204
1299	45437
1299	45896
1299	46218
1299	46261
1299	46375
1299	46450
1299	47105
1299	4764
1299	4770
1299	4775
1299	47787
1299	47869
1299	47890
1299	4800
1299	4826
1299	4837
1299	4922
1299	49425
1299	49470
1299	49832
1299	50058
1299	50304
1299	5056
1299	50710
1299	51013
1299	52129
1299	52262
1299	52320
1299	52468
1299	53334
1299	53933
1299	54103
1299	54113
1299	54203
1299	54825
1299	54994
1299	5518
1299	55685
1299	5578
1299	5603
1299	5605
1299	5617
1299	56308
1299	56911
1299	57455
1299	5769
1299	57695
1299	577
1299	57710
1299	57811
1299	58463
1299	58807
1299	59455
1299	59605
1299	60068
1299	60354
1299	60781
1299	60893
1299	61317
1299	61423
1299	62094
1299	62240
1299	62597
1299	62600
1299	62731
1299	62904
1299	6327
1299	63293
1299	63399
1299	63927
1299	63949
1299	6400
1299	6423
1299	64245
1299	6453
1299	701
1299	7018
1299	7195
1299	7342
1299	7632
1299	7713
1299	7862
1299	7922
1299	8100
1299	8151
1299	8251
1299	852
1299	855
1299	8926
1299	8966
1299	8990
1299	9009
1299	9146
1299	917
1299	9318
1299	949
1299	9498
1299	9583
1299	9902
12993	50979
13000	48446
13004	35779
13009	5552
13030	14907
13030	200925
13030	201590
13030	202261
13030	205112
13030	206356
13030	206484
13030	207160
13030	209042
13030	209886
13030	210231
13030	29097
13030	29668
13030	33843
13030	37723
13030	39212
13030	395853
13030	41655
13030	44776
13030	48263
13030	48821
13030	6939
13030	8271
13030	8455
13036	12222
13036	196861
13036	203165
13036	203208
13036	20708
13036	207696
13036	48298
13036	50695
13036	56344
13036	56973
13036	58239
13036	6855
13037	15248
13037	204945
13041	30892
13045	33940
13054	212693
13101	8495
13110	44514
131111	142348
13119	204444
13122	57198
13127	202553
131293	138906
131293	139889
131293	141214
131293	55938
13135	207460
131445	13335
131445	133481
131445	45430
131447	17887
131447	9891
131675	209710
131702	133798
131702	17670
131702	45306
131706	55680
13188	174
13188	35320
13188	6939
13188	9002
13194	13335
13194	15440
13194	21412
13194	24852
13194	2588
13194	33922
13194	44358
13194	47341
13194	62282
13194	8194
13194	9002
132040	133729
132040	15248
132111	45352
132116	134922
13213	32780
13213	64245
132147	4134
132168	63689
132215	137678
132215	142508
132215	17625
132215	7633
13237	12466
13237	12502
13237	12886
13237	1299
13237	13058
13237	13157
13237	14210
13237	15372
13237	15594
13237	15726
13237	16205
13237	174
13237	196714
13237	197915
13237	198296
13237	198710
13237	201491
13237	202746
13237	202882
13237	20677
13237	209322
13237	211483
13237	212297
13237	213299
13237	21581
13237	22208
13237	24679
13237	24978
13237	28940
13237	29488
13237	29624
13237	30377
13237	31348
13237	3257
13237	34568
13237	3573
13237	40999
13237	42433
13237	42442
13237	42707
13237	43857
13237	51402
13237	51906
13237	5587
13237	57533
13237	60380
13237	6833
13237	8391
13237	8763
13237	8823
13237	8925
13237	9182
13247	212943
13249	41435
13249	48648
13249	8343
132602	10075
132602	132267
132602	134734
132602	137491
132602	139009
132602	140712
132602	58655
132602	58656
132602	58945
132770	138520
132770	149615
132876	132280
132876	134739
132876	136255
132876	137431
132876	4621
132884	134734
132884	141731
132884	58656
132884	58945
13293	8323
133001	134883
133111	134169
133111	23910
133111	4538
13329	393885
133296	40676
133311	137144
13335	132892
133372	55427
133394	7545
133480	44239
133480	44570
133480	924
133481	131445
133481	45430
133513	38587
133524	133384
133524	141015
133524	149810
133774	4134
133798	18004
133800	63515
133982	135814
133982	20940
134004	45117
13415	26576
134204	9825
134220	45177
134419	4134
134518	46562
134518	9002
134555	45267
134697	141403
134734	131464
134739	20940
134739	54994
134739	9654
134743	133217
134835	208993
134835	60188
13489	13489
13489	15133
13489	271828
13489	271918
13489	27695
13489	52456
13489	61499
135063	59238
135069	132040
135069	133729
135069	139020
135069	24005
135069	45267
135069	64095
13536	12055
13536	14077
13536	14477
13536	19999
13536	21547
13536	26269
13536	27382
13536	395510
135391	138077
135421	20473
135607	135025
135607	4775
135607	9299
13576	26860
13576	6580
135814	20940
135905	56150
136039	13335
136106	133811
136106	137376
136106	141076
136106	141082
136106	141576
136106	141596
136106	141621
136106	141898
136106	142374
136106	17996
136106	23679
136106	23951
136106	24213
136106	38150
136106	38156
136106	38525
136106	38753
136106	38758
136106	38759
136106	38766
136106	45295
136106	45305
136106	55818
136106	58392
136106	7587
136106	9657
136168	134840
136168	135371
136168	138494
136197	4134
136255	136168
136255	141015
136308	142529
136334	132220
13649	20284
13649	26331
13649	2914
13649	35913
13649	36454
13649	394142
13649	53698
136557	206607
136557	34927
136557	58750
136557	63473
136557	7489
13657	13810
136620	203236
136620	203529
136620	203857
136620	210667
136620	211869
136620	44570
136958	45090
137409	1003
137409	12189
137409	134697
137409	142017
137409	17635
137409	18978
137409	207941
137409	210977
137409	212085
137409	212477
137409	34927
137409	396356
137409	398962
137409	44437
137409	53356
137409	57695
137409	58511
137409	60790
137409	61138
137409	807
137409	9297
137491	134837
137491	135076
137491	135673
137491	136217
137491	137498
137491	38562
137491	45326
137491	55492
137491	58689
13760	10349
13760	12253
13760	22464
13760	22773
13760	32592
13760	397955
13760	400097
13760	63410
13760	7954
13765	6621
13767	13951
13767	397726
13768	21775
13768	54527
13780	16584
13780	950
13786	23059
13786	23352
13786	262345
13786	262441
13786	262493
13786	262589
13786	262664
13786	262680
13786	262685
13786	262700
13786	262812
13786	262847
13786	262903
13786	263077
13786	263153
13786	263432
13786	263558
13786	263626
13786	263649
13786	264095
13786	264209
13786	264215
13786	265014
13786	265036
13786	265188
13786	265472
13786	265975
13786	266071
13786	266308
13786	266375
13786	266583
13786	266602
13786	267016
13786	267218
13786	267458
13786	267474
13786	268294
13786	268323
13786	268424
13786	268696
13786	268876
13786	268895
13786	269080
13786	269096
13786	269439
13786	269506
13786	269574
13786	270272
13786	270340
13786	270417
13786	270436
13786	271125
13786	271653
13786	272164
13786	272586
13786	28171
13786	28210
13786	28258
13786	28258
13786	28260
13786	28263
13786	28306
13786	28329
13786	28605
13786	31898
13786	3356
13786	52320
13786	52558
13786	52840
13786	52843
13786	52937
13786	52974
13786	52980
13786	53066
13786	53132
13786	53152
13786	53167
13786	53181
13786	53184
13786	53191
13786	53240
13786	61582
13789	208621
13789	26558
13789	32475
13789	35913
137990	140984
13807	62640
13807	6621
13807	8008
138128	139949
138128	9422
138371	23910
138378	9808
138381	4837
138398	136557
138440	4134
138520	141322
13868	394271
138731	45820
13876	10392
138950	4134
138997	134098
138997	147035
139009	134371
139009	137703
139009	140054
139009	140954
139009	141166
139009	45766
139317	142582
13977	22847
13977	55128
13999	15133
140292	4134
14041	16519
14041	393869
140570	149787
140627	150127
140627	38220
140641	132335
140641	136171
140641	210842
140647	4134
140731	138517
140731	203857
140731	44570
14080	264718
141013	13335
14103	267
141047	133557
141047	136530
141047	137209
141047	141767
141047	142272
141047	149866
141076	45306
141177	13335
141694	53667
141731	132298
141731	137023
141731	138688
141731	58682
141731	58890
14178	17072
14178	21433
1421	2914
14230	25670
14230	265591
14230	46771
14230	54103
142553	134478
142553	138517
142553	139328
142553	149795
142553	207705
142553	7721
14259	11340
14259	13335
14259	14117
14259	17147
14259	18822
14259	265839
14259	266855
14259	267728
14259	27678
14259	3573
142641	38008
14282	262995
14282	263011
14282	265097
14282	28305
14363	26793
14371	400260
14427	28498
14427	28499
14432	13335
14477	26
14522	263238
14522	267756
14522	269852
14589	21817
146950	38008
146950	57695
146961	139833
147224	142289
14744	19133
14744	35913
14744	63018
14745	13607
14745	30536
14745	395336
14745	63018
14745	63410
14840	262476
14840	262792
14840	263515
14840	263522
14840	264539
14840	264595
14840	265377
14840	266129
14840	266136
14840	266302
14840	266348
14840	266516
14840	266623
14840	266959
14840	267184
14840	267368
14840	267611
14840	268527
14840	268529
14840	268960
14840	268982
14840	269698
14840	269722
14840	270360
14840	270967
14840	272677
14840	28165
14840	28585
14840	28598
14840	3356
14840	52648
14840	52965
14840	61888
14860	40090
14868	22689
14868	263599
14868	264909
14868	265949
14868	267061
14868	268434
14868	268796
14868	269067
14868	269160
14868	270805
14868	271077
14868	272274
14868	272700
14868	272793
14868	3356
14868	53062
14868	61762
14907	11820
149175	174
149175	40564
150178	55492
15085	14043
15085	204915
15085	262954
15085	53274
15133	14153
15164	26793
15164	62640
15169	24424
15169	268080
15169	36040
15169	36492
15169	395973
15169	42525
15169	45566
15169	52468
15169	55410
15290	18686
15290	21570
15305	23389
15305	395846
15366	198904
15395	24778
15399	37027
15412	133296
15412	134392
15412	135607
15412	18101
15412	202414
15412	21859
15412	24157
15412	29357
15412	45903
15412	4755
15412	63293
15412	8452
15412	9155
15412	9304
15435	15542
15440	141039
15440	198651
15440	201341
15440	205676
15440	47583
15440	63293
15517	207996
15517	207996
15517	213081
15544	56910
15547	34781
15557	12670
15557	202898
15557	205862
15557	207806
15557	207807
15557	208157
15557	3573
15557	44297
15570	32475
15576	202714
15576	205029
15576	209898
15576	25353
15576	58260
15589	49640
15598	211069
15598	21150
15623	61232
15657	57342
15659	50272
15672	56975
15694	13110
15694	203756
15694	205160
15694	23901
15694	42503
15695	39176
15702	43957
15702	8245
15704	12338
15706	328594
15706	37197
15744	13000
15744	8508
15763	50407
15802	202024
15802	20940
15802	32787
15830	197981
15830	209979
15830	213208
15830	24989
15830	25354
15830	3257
15830	36183
15830	39588
15830	47886
15830	48972
15830	49420
15830	52129
15830	53459
15830	54825
15830	55219
15924	1273
15924	15464
15924	16010
15924	202536
15924	21433
15924	36183
15924	44217
15924	8386
15935	12767
15935	201727
15958	198171
15960	201764
15964	36912
15965	203398
15965	38927
15965	51137
15994	210190
15994	31012
16010	9144
16019	196822
16019	197451
16019	197895
16019	198977
16019	201263
16019	201922
16019	202872
16019	204570
16019	204860
16019	20609
16019	20643
16019	208143
16019	209135
16019	209834
16019	211774
16019	24971
16019	2571
16019	28972
16019	34049
16019	34080
16019	35592
16019	39790
16019	39817
16019	39904
16019	39906
16019	43129
16019	47317
16019	48417
16019	49573
16019	49890
16019	56450
16019	56821
16019	57077
16019	57188
16019	57823
16019	8251
16024	212587
16086	61395
16097	16202
16097	197558
16097	210785
16097	211007
16097	211873
16097	35244
16097	48111
16097	62365
16150	12552
16150	41884
16150	59586
16154	43044
16205	62365
16245	59626
16246	12570
16246	39736
16246	41046
16246	44070
16397	262938
16397	267203
16397	28176
16397	3356
1653	1880
1653	39870
1653	41001
1653	48514
16584	1024
16584	13780
16584	399196
16591	19165
16625	134819
16625	18207
16625	55410
16625	58703
16637	13335
16637	30986
16637	36974
16637	37424
16713	22608
16713	398871
16724	62708
16724	6939
16735	11271
16735	14282
16735	14840
16735	14868
16735	22381
16735	25933
16735	262287
16735	262476
16735	262765
16735	262957
16735	262983
16735	263009
16735	263019
16735	263140
16735	263261
16735	263279
16735	263456
16735	263536
16735	263569
16735	264144
16735	264164
16735	264207
16735	264329
16735	264415
16735	264526
16735	264534
16735	264897
16735	264958
16735	265279
16735	265377
16735	265401
16735	265430
16735	265988
16735	266177
16735	266185
16735	266232
16735	266233
16735	266248
16735	266296
16735	266302
16735	266365
16735	266381
16735	266525
16735	266931
16735	267121
16735	267251
16735	267568
16735	267637
16735	267642
16735	268200
16735	268335
16735	268494
16735	268552
16735	268768
16735	268782
16735	268976
16735	269035
16735	269168
16735	269306
16735	269334
16735	269346
16735	270251
16735	270279
16735	270375
16735	270450
16735	270460
16735	270521
16735	270684
16735	270967
16735	270986
16735	271300
16735	271412
16735	271683
16735	272471
16735	272580
16735	28146
16735	28158
16735	28163
16735	28177
16735	28239
16735	28252
16735	28279
16735	28310
16735	28329
16735	28334
16735	28589
16735	52671
16735	52783
16735	52856
16735	52904
16735	52950
16735	53062
16735	53170
16735	61633
16735	61637
16735	61673
16735	6939
16735	6939
1680	109
1680	12222
1680	12517
1680	13335
1680	199270
1680	200478
1680	25046
1680	31898
1680	43937
1680	62571
16814	22080
16814	262249
16814	263720
16814	264622
16814	266721
16814	267710
16814	270105
16814	27898
16814	61493
16814	7049
16970	398355
17018	53698
17054	26722
17072	17072
17072	22884
17072	265524
17072	278
17072	17072
17072	22884
17216	400097
17222	268232
17222	268830
17222	270694
17222	271587
17222	271606
17222	53215
17378	265591
17378	53334
17378	17378
17378	17378
17378	399612
174	10030
174	10242
174	10578
174	10732
174	10912
174	10913
174	11172
174	11448
174	11650
174	11738
174	11745
174	11776
174	11847
174	12179
174	12186
174	12189
174	12222
174	12243
174	12337
174	12338
174	12390
174	12400
174	12741
174	13249
174	132579
174	13284
174	13335
174	13591
174	136557
174	136796
174	13706
174	137409
174	13765
174	13768
174	1421
174	142275
174	142597
174	14282
174	14288
174	14333
174	14445
174	14744
174	14754
174	149175
174	15065
174	15133
174	15419
174	15695
174	15836
174	15967
174	16158
174	16243
174	16509
174	1659
174	16713
174	16958
174	17185
174	17303
174	17451
174	174
174	18200
174	18451
174	18747
174	18779
174	19016
174	1916
174	19165
174	19367
174	1968
174	198279
174	19842
174	198912
174	199244
174	199277
174	199441
174	19969
174	199783
174	200019
174	200165
174	20055
174	201198
174	201714
174	201811
174	201814
174	201924
174	202169
174	202618
174	202861
174	203432
174	203544
174	203600
174	204055
174	204251
174	204316
174	204413
174	204818
174	204979
174	205398
174	2055
174	205583
174	205631
174	20618
174	206310
174	206576
174	206795
174	206834
174	20723
174	207449
174	207466
174	207688
174	207841
174	208226
174	208621
174	208763
174	20940
174	209589
174	209620
174	210156
174	210181
174	210743
174	211144
174	211434
174	211476
174	211997
174	212144
174	212390
174	212399
174	21271
174	212731
174	21433
174	21623
174	21748
174	21757
174	21788
174	21859
174	22150
174	22439
174	22458
174	22651
174	22822
174	22894
174	22908
174	23294
174	23352
174	23520
174	24516
174	2495
174	25098
174	25286
174	25467
174	2549
174	25542
174	25689
174	25710
174	262287
174	262632
174	262645
174	263009
174	263432
174	26365
174	263702
174	263812
174	263966
174	263998
174	265524
174	265950
174	26677
174	266809
174	26716
174	267469
174	267809
174	26824
174	26827
174	268708
174	269832
174	270121
174	270149
174	270340
174	271023
174	27258
174	272855
174	2731
174	27932
174	28952
174	2914
174	29140
174	29886
174	30035
174	30058
174	30282
174	30317
174	30350
174	30404
174	30542
174	30990
174	31562
174	31775
174	32098
174	32261
174	32307
174	32338
174	32425
174	32751
174	327693
174	327996
174	32934
174	32945
174	33044
174	33059
174	33185
174	33387
174	33438
174	3356
174	33811
174	34081
174	35399
174	3549
174	35661
174	35847
174	35986
174	36236
174	36326
174	36667
174	36792
174	36947
174	37187
174	37497
174	37678
174	38193
174	393278
174	393304
174	393667
174	393681
174	394256
174	394437
174	394449
174	39477
174	394814
174	394844
174	395309
174	395348
174	395688
174	39572
174	395723
174	39591
174	396071
174	396073
174	396101
174	396253
174	396356
174	396422
174	396970
174	397011
174	397142
174	397165
174	397263
174	397376
174	397384
174	397601
174	397810
174	398230
174	398334
174	398343
174	398355
174	398491
174	399499
174	399544
174	399888
174	400164
174	400245
174	40034
174	400734
174	40395
174	40581
174	40864
174	41044
174	41050
174	41071
174	41849
174	42093
174	42160
174	42303
174	42473
174	43128
174	43376
174	43383
174	43519
174	43519
174	43542
174	44166
174	44570
174	44654
174	44656
174	45187
174	45296
174	46432
174	46562
174	47232
174	47556
174	47674
174	47869
174	47956
174	48260
174	48407
174	48910
174	48960
174	49832
174	49981
174	50463
174	50597
174	50628
174	50754
174	5078
174	50881
174	50919
174	51007
174	51013
174	51269
174	51407
174	51561
174	51701
174	51800
174	51865
174	52892
174	53013
174	53062
174	53231
174	53245
174	53667
174	54113
174	54198
174	55022
174	55136
174	55140
174	55286
174	55644
174	56089
174	5610
174	56630
174	56730
174	56910
174	57376
174	57667
174	59318
174	59711
174	59886
174	59895
174	61160
174	62731
174	62831
174	62904
174	63154
174	63199
174	63293
174	63326
174	64010
174	6405
174	64112
174	6453
174	6713
174	6762
174	6939
174	6977
174	7195
174	7497
174	7828
174	7922
174	8047
174	81
174	8100
174	8311
174	835
174	8452
174	8849
174	8926
174	9009
174	9146
174	9166
174	9286
17439	133001
17439	136373
17439	137922
17439	146872
17439	36236
17439	42473
17439	55352
17451	131713
17451	13335
17451	133800
17451	138864
17451	23954
17477	136792
17494	21859
17494	63961
17501	13335
17501	139341
17511	4713
17547	24406
17547	24406
17547	58885
17554	24334
17557	132165
17557	13335
17557	136969
17557	139088
17557	139341
17557	139718
17557	147066
17557	21859
17557	23674
17557	24435
17557	24499
17557	32261
17557	38193
17557	38742
17557	56167
17557	7590
17557	9260
17557	9541
1759	29422
17621	24364
17621	63570
17625	132005
17625	132937
17638	58542
17639	13335
17639	45600
