0,1,2,3,4,5,6,7,8,9
67.0,84.0,69.0,18.0,9.0,4.0,-13.0,-32.0,-31.0,-36.0
43.0,32.0,24.0,-2.0,-12.0,0.0,-26.0,-40.0,-47.0,-36.0
95.0,62.0,47.0,26.0,2.0,6.0,-16.0,-22.0,-21.0,-60.0
40.0,52.0,53.0,14.0,-7.0,0.0,-18.0,-8.0,-43.0,-38.0
113.0,26.0,73.0,36.0,3.0,4.0,-13.0,-12.0,-25.0,-30.0
68.0,8.0,18.0,4.0,-8.0,-2.0,-25.0,-16.0,-35.0,-52.0
24.0,10.0,10.0,-6.0,-19.0,-4.0,-16.0,-44.0,-57.0,-34.0
102.0,20.0,19.0,0.0,-2.0,-6.0,-9.0,-16.0,-31.0,-26.0
111.0,56.0,25.0,4.0,-9.0,2.0,-23.0,-16.0,-44.0,-30.0
50.0,46.0,3.0,4.0,-13.0,-12.0,-18.0,-40.0,-47.0,-52.0
49.0,44.0,18.0,-8.0,-32.0,-8.0,-16.0,-36.0,-27.0,-34.0
37.0,38.0,12.0,-8.0,-36.0,-4.0,-22.0,-18.0,-41.0,-42.0
117.0,92.0,26.0,14.0,18.0,-4.0,-5.0,-16.0,-18.0,-38.0
121.0,64.0,58.0,34.0,5.0,6.0,-11.0,-10.0,-23.0,-16.0
65.0,10.0,51.0,4.0,-3.0,2.0,-11.0,-18.0,-27.0,-28.0
43.0,28.0,70.0,28.0,4.0,2.0,-6.0,-8.0,-7.0,-18.0
157.0,46.0,81.0,40.0,9.0,28.0,-4.0,-6.0,-14.0,-32.0
140.0,96.0,101.0,24.0,2.0,20.0,-1.0,-12.0,-12.0,-28.0
121.0,24.0,86.0,48.0,20.0,14.0,-8.0,-20.0,-7.0,-34.0
124.0,92.0,80.0,48.0,17.0,12.0,-12.0,-12.0,-23.0,-8.0
86.0,58.0,14.0,-4.0,-14.0,2.0,-15.0,-8.0,-31.0,-42.0
93.0,20.0,10.0,2.0,-17.0,2.0,-9.0,-18.0,-43.0,-60.0
31.0,10.0,13.0,0.0,-35.0,0.0,-31.0,-18.0,-41.0,-36.0
29.0,6.0,16.0,-8.0,-22.0,-2.0,-33.0,-10.0,-10.0,-32.0
31.0,18.0,22.0,-8.0,-4.0,-8.0,-6.0,-30.0,-12.0,-24.0
41.0,18.0,15.0,-6.0,-7.0,-10.0,-10.0,-10.0,-39.0,-42.0
45.0,8.0,7.0,-4.0,-16.0,-10.0,-9.0,-22.0,-29.0,-34.0
15.0,2.0,11.0,-2.0,-12.0,-10.0,-18.0,-36.0,-69.0,-32.0
33.0,8.0,9.0,0.0,-15.0,-2.0,-19.0,-18.0,-45.0,-52.0
31.0,16.0,10.0,-6.0,-8.0,-4.0,-27.0,-22.0,-21.0,-20.0
30.0,10.0,6.0,-4.0,-16.0,-2.0,-24.0,-28.0,-14.0,-12.0
25.0,4.0,13.0,-4.0,-3.0,-12.0,-15.0,-14.0,-26.0,-30.0
24.0,2.0,13.0,-8.0,-10.0,-4.0,-32.0,-24.0,-22.0,-36.0
