0,1,2,3,4,5,6,7,8,9
118.0,88.0,116.0,114.0,112.0,112.0,116.0,94.0,98.0,104.0
126.0,114.0,114.0,102.0,118.0,114.0,116.0,106.0,102.0,110.0
122.0,114.0,114.0,114.0,118.0,114.0,106.0,102.0,112.0,104.0
124.0,104.0,106.0,106.0,102.0,98.0,102.0,116.0,96.0,92.0
116.0,92.0,104.0,102.0,120.0,104.0,86.0,110.0,102.0,112.0
112.0,102.0,118.0,114.0,132.0,110.0,78.0,116.0,108.0,110.0
132.0,126.0,134.0,124.0,140.0,132.0,116.0,138.0,112.0,102.0
100.0,122.0,126.0,124.0,104.0,116.0,112.0,108.0,94.0,106.0
140.0,126.0,126.0,110.0,96.0,138.0,130.0,134.0,118.0,104.0
116.0,108.0,138.0,120.0,122.0,130.0,118.0,114.0,112.0,114.0
88.0,86.0,114.0,102.0,96.0,108.0,100.0,88.0,88.0,84.0
122.0,112.0,114.0,96.0,112.0,100.0,120.0,110.0,108.0,102.0
130.0,118.0,116.0,112.0,102.0,122.0,118.0,86.0,124.0,116.0
128.0,122.0,146.0,128.0,124.0,140.0,142.0,122.0,122.0,130.0
134.0,118.0,126.0,116.0,130.0,136.0,124.0,134.0,122.0,102.0
122.0,124.0,130.0,124.0,112.0,122.0,112.0,130.0,120.0,124.0
138.0,134.0,140.0,116.0,118.0,132.0,104.0,92.0,120.0,128.0
132.0,114.0,142.0,148.0,126.0,136.0,114.0,102.0,110.0,122.0
126.0,116.0,142.0,132.0,104.0,116.0,132.0,112.0,140.0,116.0
150.0,128.0,138.0,128.0,134.0,138.0,114.0,150.0,122.0,94.0
102.0,96.0,116.0,92.0,112.0,110.0,120.0,112.0,100.0,116.0
