0,1,2,3,4,5,6,7,8,9
114.0,116.0,126.0,126.0,122.0,134.0,114.0,84.0,100.0,104.0
112.0,114.0,122.0,88.0,94.0,106.0,112.0,112.0,94.0,100.0
116.0,126.0,122.0,110.0,96.0,132.0,96.0,122.0,112.0,118.0
142.0,120.0,126.0,126.0,86.0,128.0,128.0,126.0,120.0,120.0
102.0,90.0,82.0,108.0,90.0,98.0,84.0,98.0,102.0,102.0
114.0,112.0,124.0,120.0,104.0,122.0,98.0,112.0,118.0,116.0
114.0,104.0,120.0,116.0,104.0,110.0,118.0,106.0,118.0,100.0
124.0,106.0,124.0,104.0,110.0,112.0,104.0,104.0,104.0,110.0
112.0,98.0,132.0,114.0,120.0,114.0,88.0,98.0,112.0,104.0
126.0,124.0,126.0,108.0,112.0,130.0,130.0,116.0,110.0,110.0
110.0,114.0,108.0,102.0,92.0,118.0,116.0,120.0,106.0,100.0
126.0,114.0,116.0,108.0,110.0,128.0,112.0,106.0,104.0,114.0
126.0,90.0,118.0,104.0,114.0,116.0,116.0,110.0,112.0,100.0
106.0,96.0,110.0,96.0,108.0,106.0,100.0,100.0,118.0,106.0
124.0,134.0,136.0,116.0,124.0,130.0,118.0,126.0,118.0,108.0
142.0,108.0,126.0,118.0,130.0,130.0,118.0,124.0,108.0,120.0
124.0,124.0,134.0,116.0,126.0,126.0,130.0,122.0,104.0,106.0
104.0,114.0,124.0,120.0,104.0,126.0,120.0,128.0,112.0,116.0
128.0,100.0,126.0,124.0,128.0,130.0,114.0,136.0,132.0,118.0
130.0,124.0,134.0,142.0,134.0,134.0,90.0,112.0,120.0,118.0
140.0,120.0,134.0,116.0,126.0,144.0,130.0,126.0,114.0,144.0
