0,1,2,3,4,5,6,7,8,9
130.0,110.0,128.0,96.0,112.0,118.0,122.0,104.0,114.0,116.0
138.0,112.0,122.0,118.0,94.0,118.0,112.0,110.0,132.0,122.0
134.0,104.0,106.0,90.0,104.0,104.0,88.0,124.0,98.0,102.0
120.0,112.0,116.0,82.0,108.0,124.0,122.0,104.0,120.0,100.0
126.0,98.0,118.0,104.0,140.0,122.0,100.0,102.0,108.0,124.0
132.0,118.0,128.0,114.0,108.0,128.0,132.0,114.0,104.0,120.0
114.0,116.0,106.0,104.0,114.0,132.0,84.0,112.0,114.0,122.0
124.0,108.0,122.0,122.0,132.0,128.0,118.0,136.0,104.0,124.0
132.0,104.0,138.0,120.0,120.0,132.0,136.0,116.0,108.0,118.0
136.0,126.0,140.0,104.0,98.0,132.0,124.0,144.0,128.0,114.0
114.0,110.0,110.0,110.0,110.0,108.0,100.0,102.0,116.0,102.0
118.0,110.0,128.0,110.0,98.0,110.0,88.0,112.0,100.0,102.0
136.0,102.0,138.0,100.0,128.0,132.0,132.0,138.0,126.0,126.0
136.0,112.0,136.0,114.0,118.0,122.0,146.0,120.0,116.0,126.0
138.0,106.0,122.0,126.0,130.0,144.0,120.0,108.0,98.0,140.0
128.0,118.0,126.0,118.0,126.0,118.0,124.0,116.0,94.0,124.0
128.0,116.0,128.0,132.0,128.0,114.0,106.0,114.0,108.0,108.0
124.0,122.0,124.0,112.0,124.0,116.0,124.0,114.0,108.0,116.0
130.0,112.0,146.0,130.0,132.0,136.0,114.0,124.0,134.0,126.0
124.0,124.0,122.0,102.0,122.0,118.0,114.0,120.0,120.0,94.0
122.0,120.0,118.0,120.0,130.0,134.0,112.0,112.0,114.0,132.0
